Date,Date_YMD,State Abbr,State,Confirmed,Recovered,Deceased,Active Difference,Active
14-Oct-20,2020-10-14,MN,Manipur,301,86,6,209,3076
14-Oct-20,2020-10-14,MP,Madhya Pradesh,5515,5729,15,-229,14431
14-Oct-20,2020-10-14,MZ,Mizoram,10,15,0,-5,104
14-Oct-20,2020-10-14,NL,Nagaland,53,82,3,-32,1539
14-Oct-20,2020-10-14,OR,Odisha,2604,2775,15,-186,22653
14-Oct-20,2020-10-14,PB,Punjab,549,970,31,-452,7760
14-Oct-20,2020-10-14,PY,Puducherry,241,287,1,-47,4527
14-Oct-20,2020-10-14,RJ,Rajasthan,2021,2219,15,-213,21711
14-Oct-20,2020-10-14,SK,Sikkim,42,61,0,-19,418
14-Oct-20,2020-10-14,TG,Telangana,1446,1918,8,-480,23218
14-Oct-20,2020-10-14,TN,Tamil Nadu,4462,5083,52,-673,42566
14-Oct-20,2020-10-14,TR,Tripura,181,418,1,-238,3523
14-Oct-20,2020-10-14,UN,State Unassigned,0,0,0,0,0
14-Oct-20,2020-10-14,UP,Uttar Pradesh,2593,3736,41,-1184,36898
14-Oct-20,2020-10-14,UT,Uttarakhand,429,827,14,-412,6476
14-Oct-20,2020-10-14,WB,West Bengal,3677,3096,64,517,31505
14-Oct-20,2020-10-14,_TT,Total,67811,81582,690,-14461,812710
15-Oct-20,2020-10-15,AN,Andaman and Nicobar Islands,16,21,0,-5,195
15-Oct-20,2020-10-15,AP,Andhra Pradesh,4038,5622,38,-1622,40047
15-Oct-20,2020-10-15,AR,Arunachal Pradesh,203,195,1,7,3052
15-Oct-20,2020-10-15,AS,Assam,769,1263,9,-503,28701
15-Oct-20,2020-10-15,BR,Bihar,1276,804,5,467,11051
15-Oct-20,2020-10-15,CH,Chandigarh,74,113,2,-41,1044
15-Oct-20,2020-10-15,CT,Chhattisgarh,2819,2395,46,378,28187
15-Oct-20,2020-10-15,DL,Delhi,3483,2755,26,702,22605
15-Oct-20,2020-10-15,DN,Dadra and Nagar Haveli and Daman and Diu,1,8,0,-7,111
15-Oct-20,2020-10-15,GA,Goa,332,430,6,-104,4084
15-Oct-20,2020-10-15,GJ,Gujarat,1185,1329,11,-155,14703
15-Oct-20,2020-10-15,HP,Himachal Pradesh,295,153,5,137,2680
15-Oct-20,2020-10-15,HR,Haryana,1199,1013,9,177,10365
15-Oct-20,2020-10-15,JH,Jharkhand,583,873,8,-298,6868
15-Oct-20,2020-10-15,JK,Jammu and Kashmir,648,1323,6,-681,9058
15-Oct-20,2020-10-15,KA,Karnataka,8477,8841,85,-449,113549
15-Oct-20,2020-10-15,KL,Kerala,7789,7082,23,684,94614
15-Oct-20,2020-10-15,LA,Ladakh,89,49,1,39,1018
15-Oct-20,2020-10-15,LD,Lakshadweep,0,0,0,0,0
15-Oct-20,2020-10-15,MH,Maharashtra,10226,13714,337,-3825,192937
15-Oct-20,2020-10-15,ML,Meghalaya,173,64,3,106,2445
15-Oct-20,2020-10-15,MN,Manipur,284,166,1,117,3193
15-Oct-20,2020-10-15,MP,Madhya Pradesh,1308,1559,24,-275,14156
15-Oct-20,2020-10-15,MZ,Mizoram,8,13,0,-5,99
15-Oct-20,2020-10-15,NL,Nagaland,76,100,0,-24,1515
15-Oct-20,2020-10-15,OR,Odisha,2470,2772,17,-319,22334
15-Oct-20,2020-10-15,PB,Punjab,470,1111,29,-670,7090
15-Oct-20,2020-10-15,PY,Puducherry,241,213,2,26,4553
15-Oct-20,2020-10-15,RJ,Rajasthan,2039,2149,14,-124,21587
15-Oct-20,2020-10-15,SK,Sikkim,41,54,0,-13,405
15-Oct-20,2020-10-15,TG,Telangana,1432,1949,8,-525,22693
15-Oct-20,2020-10-15,TN,Tamil Nadu,4410,5055,49,-694,41872
15-Oct-20,2020-10-15,TR,Tripura,172,353,1,-182,3341
15-Oct-20,2020-10-15,UN,State Unassigned,0,0,0,0,0
15-Oct-20,2020-10-15,UP,Uttar Pradesh,2672,3239,36,-603,36295
15-Oct-20,2020-10-15,UT,Uttarakhand,423,833,18,-428,6048
15-Oct-20,2020-10-15,WB,West Bengal,3720,3179,62,479,31984
15-Oct-20,2020-10-15,_TT,Total,63441,70792,882,-8233,804477
16-Oct-20,2020-10-16,AN,Andaman and Nicobar Islands,10,14,1,-5,190
16-Oct-20,2020-10-16,AP,Andhra Pradesh,3967,5010,25,-1068,38979
16-Oct-20,2020-10-16,AR,Arunachal Pradesh,198,182,0,16,3068
16-Oct-20,2020-10-16,AS,Assam,767,931,10,-174,28527
16-Oct-20,2020-10-16,BR,Bihar,1062,1454,9,-401,10650
16-Oct-20,2020-10-16,CH,Chandigarh,55,120,5,-70,974
16-Oct-20,2020-10-16,CT,Chhattisgarh,2472,2926,40,-494,27693
16-Oct-20,2020-10-16,DL,Delhi,3428,3197,22,209,22814
16-Oct-20,2020-10-16,DN,Dadra and Nagar Haveli and Daman and Diu,5,11,0,-6,105
16-Oct-20,2020-10-16,GA,Goa,321,449,6,-134,3950
16-Oct-20,2020-10-16,GJ,Gujarat,1191,1279,11,-99,14604
16-Oct-20,2020-10-16,HP,Himachal Pradesh,219,219,2,-2,2678
16-Oct-20,2020-10-16,HR,Haryana,1227,1139,11,77,10442
16-Oct-20,2020-10-16,JH,Jharkhand,473,818,5,-350,6518
16-Oct-20,2020-10-16,JK,Jammu and Kashmir,697,838,8,-149,8909
16-Oct-20,2020-10-16,KA,Karnataka,7542,8580,73,-1111,112438
16-Oct-20,2020-10-16,KL,Kerala,7283,6767,24,492,95106
16-Oct-20,2020-10-16,LA,Ladakh,48,151,0,-103,915
16-Oct-20,2020-10-16,LD,Lakshadweep,0,0,0,0,0
16-Oct-20,2020-10-16,MH,Maharashtra,11447,13885,306,-2744,190193
16-Oct-20,2020-10-16,ML,Meghalaya,139,90,2,47,2492
16-Oct-20,2020-10-16,MN,Manipur,337,164,5,168,3361
16-Oct-20,2020-10-16,MP,Madhya Pradesh,1352,1556,25,-229,13927
16-Oct-20,2020-10-16,MZ,Mizoram,9,6,0,3,102
16-Oct-20,2020-10-16,NL,Nagaland,112,91,0,21,1536
16-Oct-20,2020-10-16,OR,Odisha,2138,2850,15,-727,21607
16-Oct-20,2020-10-16,PB,Punjab,507,979,26,-498,6592
16-Oct-20,2020-10-16,PY,Puducherry,280,306,1,-27,4526
16-Oct-20,2020-10-16,RJ,Rajasthan,2010,2201,15,-206,21381
16-Oct-20,2020-10-16,SK,Sikkim,31,48,0,-17,388
16-Oct-20,2020-10-16,TG,Telangana,1554,1435,7,112,22805
16-Oct-20,2020-10-16,TN,Tamil Nadu,4389,5245,60,-916,40956
16-Oct-20,2020-10-16,TR,Tripura,162,371,4,-213,3128
16-Oct-20,2020-10-16,UN,State Unassigned,0,0,0,0,0
16-Oct-20,2020-10-16,UP,Uttar Pradesh,2552,3538,46,-1032,35263
16-Oct-20,2020-10-16,UT,Uttarakhand,549,524,15,10,6058
16-Oct-20,2020-10-16,WB,West Bengal,3771,3194,61,516,32500
16-Oct-20,2020-10-16,_TT,Total,62304,70568,840,-9104,795373
17-Oct-20,2020-10-17,AN,Andaman and Nicobar Islands,11,17,0,-6,184
17-Oct-20,2020-10-17,AP,Andhra Pradesh,3676,5529,24,-1877,37102
17-Oct-20,2020-10-17,AR,Arunachal Pradesh,179,244,0,-65,3003
17-Oct-20,2020-10-17,AS,Assam,642,818,12,-188,28339
17-Oct-20,2020-10-17,BR,Bihar,1173,1259,9,-95,10555
17-Oct-20,2020-10-17,CH,Chandigarh,50,108,1,-59,915
17-Oct-20,2020-10-17,CT,Chhattisgarh,2515,3014,14,-513,27180
17-Oct-20,2020-10-17,DL,Delhi,3259,3154,35,70,22884
17-Oct-20,2020-10-17,DN,Dadra and Nagar Haveli and Daman and Diu,3,10,0,-7,98
17-Oct-20,2020-10-17,GA,Goa,309,425,7,-123,3827
17-Oct-20,2020-10-17,GJ,Gujarat,1161,1270,9,-118,14486
17-Oct-20,2020-10-17,HP,Himachal Pradesh,275,234,3,38,2716
17-Oct-20,2020-10-17,HR,Haryana,1148,1318,6,-176,10266
17-Oct-20,2020-10-17,JH,Jharkhand,542,501,8,33,6551
17-Oct-20,2020-10-17,JK,Jammu and Kashmir,610,809,6,-205,8704
17-Oct-20,2020-10-17,KA,Karnataka,7184,8893,71,-1780,110658
17-Oct-20,2020-10-17,KL,Kerala,9016,7991,26,999,96105
17-Oct-20,2020-10-17,LA,Ladakh,93,74,1,18,933
17-Oct-20,2020-10-17,LD,Lakshadweep,0,0,0,0,0
17-Oct-20,2020-10-17,MH,Maharashtra,10259,14238,463,-4442,185751
17-Oct-20,2020-10-17,ML,Meghalaya,101,298,0,-197,2295
17-Oct-20,2020-10-17,MN,Manipur,426,198,2,226,3587
17-Oct-20,2020-10-17,MP,Madhya Pradesh,1222,1434,18,-230,13697
17-Oct-20,2020-10-17,MZ,Mizoram,16,10,0,6,108
17-Oct-20,2020-10-17,NL,Nagaland,94,26,4,64,1600
17-Oct-20,2020-10-17,OR,Odisha,2196,2842,17,-663,20944
17-Oct-20,2020-10-17,PB,Punjab,417,760,19,-362,6230
17-Oct-20,2020-10-17,PY,Puducherry,212,313,3,-104,4422
17-Oct-20,2020-10-17,RJ,Rajasthan,1992,2106,12,-126,21255
17-Oct-20,2020-10-17,SK,Sikkim,36,56,0,-20,368
17-Oct-20,2020-10-17,TG,Telangana,1451,1983,9,-541,22264
17-Oct-20,2020-10-17,TN,Tamil Nadu,4295,5005,54,-764,40192
17-Oct-20,2020-10-17,TR,Tripura,134,270,3,-139,2989
17-Oct-20,2020-10-17,UN,State Unassigned,0,0,0,0,0
17-Oct-20,2020-10-17,UP,Uttar Pradesh,2725,3528,40,-843,34420
17-Oct-20,2020-10-17,UT,Uttarakhand,606,665,95,-154,5904
17-Oct-20,2020-10-17,WB,West Bengal,3865,3183,61,621,33121
17-Oct-20,2020-10-17,_TT,Total,61893,72583,1032,-11722,783651
18-Oct-20,2020-10-18,AN,Andaman and Nicobar Islands,25,20,0,5,189
18-Oct-20,2020-10-18,AP,Andhra Pradesh,3986,4591,23,-628,36474
18-Oct-20,2020-10-18,AR,Arunachal Pradesh,57,237,0,-180,2823
18-Oct-20,2020-10-18,AS,Assam,318,599,3,-284,28055
18-Oct-20,2020-10-18,BR,Bihar,1152,1079,6,67,10622
18-Oct-20,2020-10-18,CH,Chandigarh,64,94,1,-31,884
18-Oct-20,2020-10-18,CT,Chhattisgarh,1894,2285,39,-430,26750
18-Oct-20,2020-10-18,DL,Delhi,3299,2863,28,408,23292
18-Oct-20,2020-10-18,DN,Dadra and Nagar Haveli and Daman and Diu,3,8,0,-5,93
18-Oct-20,2020-10-18,GA,Goa,187,360,6,-179,3648
18-Oct-20,2020-10-18,GJ,Gujarat,1091,1233,9,-151,14335
18-Oct-20,2020-10-18,HP,Himachal Pradesh,170,217,3,-50,2666
18-Oct-20,2020-10-18,HR,Haryana,952,1175,0,-223,10043
18-Oct-20,2020-10-18,JH,Jharkhand,385,452,7,-74,6477
18-Oct-20,2020-10-18,JK,Jammu and Kashmir,578,598,7,-27,8677
18-Oct-20,2020-10-18,KA,Karnataka,7012,8344,51,-1383,109275
18-Oct-20,2020-10-18,KL,Kerala,7631,8410,22,-801,95304
18-Oct-20,2020-10-18,LA,Ladakh,64,80,0,-16,917
18-Oct-20,2020-10-18,LD,Lakshadweep,0,0,0,0,0
18-Oct-20,2020-10-18,MH,Maharashtra,9060,11204,150,-2294,183457
18-Oct-20,2020-10-18,ML,Meghalaya,104,248,0,-144,2151
18-Oct-20,2020-10-18,MN,Manipur,322,298,5,19,3606
18-Oct-20,2020-10-18,MP,Madhya Pradesh,1030,1427,20,-417,13280
18-Oct-20,2020-10-18,MZ,Mizoram,8,11,0,-3,105
18-Oct-20,2020-10-18,NL,Nagaland,118,65,0,53,1653
18-Oct-20,2020-10-18,OR,Odisha,2019,2610,14,-605,20339
18-Oct-20,2020-10-18,PB,Punjab,476,958,13,-495,5735
18-Oct-20,2020-10-18,PY,Puducherry,163,306,0,-143,4279
18-Oct-20,2020-10-18,RJ,Rajasthan,1985,2088,13,-116,21139
18-Oct-20,2020-10-18,SK,Sikkim,30,32,1,-3,365
18-Oct-20,2020-10-18,TG,Telangana,1436,2154,6,-724,21540
18-Oct-20,2020-10-18,TN,Tamil Nadu,3914,4929,56,-1071,39121
18-Oct-20,2020-10-18,TR,Tripura,141,187,3,-49,2940
18-Oct-20,2020-10-18,UN,State Unassigned,0,0,0,0,0
18-Oct-20,2020-10-18,UP,Uttar Pradesh,2486,3981,29,-1524,32896
18-Oct-20,2020-10-18,UT,Uttarakhand,376,162,3,211,6115
18-Oct-20,2020-10-18,WB,West Bengal,3983,3113,64,806,33927
18-Oct-20,2020-10-18,_TT,Total,56519,66418,582,-10481,773170
19-Oct-20,2020-10-19,AN,Andaman and Nicobar Islands,18,24,0,-6,183
19-Oct-20,2020-10-19,AP,Andhra Pradesh,2918,4303,24,-1409,35065
19-Oct-20,2020-10-19,AR,Arunachal Pradesh,238,228,0,10,2833
19-Oct-20,2020-10-19,AS,Assam,698,1530,7,-839,27216
19-Oct-20,2020-10-19,BR,Bihar,912,1195,7,-290,10332
19-Oct-20,2020-10-19,CH,Chandigarh,40,63,0,-23,861
19-Oct-20,2020-10-19,CT,Chhattisgarh,2376,3091,56,-771,25979
19-Oct-20,2020-10-19,DL,Delhi,2154,2845,31,-722,22570
19-Oct-20,2020-10-19,DN,Dadra and Nagar Haveli and Daman and Diu,2,13,0,-11,82
19-Oct-20,2020-10-19,GA,Goa,159,519,5,-365,3283
19-Oct-20,2020-10-19,GJ,Gujarat,996,1147,8,-159,14176
19-Oct-20,2020-10-19,HP,Himachal Pradesh,168,201,4,-37,2629
19-Oct-20,2020-10-19,HR,Haryana,1201,1160,8,33,10076
19-Oct-20,2020-10-19,JH,Jharkhand,490,769,3,-282,6195
19-Oct-20,2020-10-19,JK,Jammu and Kashmir,427,781,9,-363,8314
19-Oct-20,2020-10-19,KA,Karnataka,5018,8004,64,-3050,106225
19-Oct-20,2020-10-19,KL,Kerala,5022,7469,21,-2468,92836
19-Oct-20,2020-10-19,LA,Ladakh,49,86,0,-37,880
19-Oct-20,2020-10-19,LD,Lakshadweep,0,0,0,0,0
19-Oct-20,2020-10-19,MH,Maharashtra,5984,15069,125,-9210,174247
19-Oct-20,2020-10-19,ML,Meghalaya,28,110,0,-82,2069
19-Oct-20,2020-10-19,MN,Manipur,315,172,1,142,3748
19-Oct-20,2020-10-19,MP,Madhya Pradesh,1015,1287,13,-285,12995
19-Oct-20,2020-10-19,MZ,Mizoram,0,3,0,-3,102
19-Oct-20,2020-10-19,NL,Nagaland,137,66,0,71,1724
19-Oct-20,2020-10-19,OR,Odisha,1982,2738,17,-773,19566
19-Oct-20,2020-10-19,PB,Punjab,473,884,17,-428,5307
19-Oct-20,2020-10-19,PY,Puducherry,106,230,1,-125,4154
19-Oct-20,2020-10-19,RJ,Rajasthan,1960,2194,12,-246,20893
19-Oct-20,2020-10-19,SK,Sikkim,4,11,2,-9,356
19-Oct-20,2020-10-19,TG,Telangana,948,1896,4,-952,20588
19-Oct-20,2020-10-19,TN,Tamil Nadu,3536,4515,52,-1031,38090
19-Oct-20,2020-10-19,TR,Tripura,85,328,2,-245,2695
19-Oct-20,2020-10-19,UN,State Unassigned,0,0,0,0,0
19-Oct-20,2020-10-19,UP,Uttar Pradesh,1719,3093,27,-1401,31495
19-Oct-20,2020-10-19,UT,Uttarakhand,336,504,6,-174,5941
19-Oct-20,2020-10-19,WB,West Bengal,3992,3272,63,657,34584
19-Oct-20,2020-10-19,_TT,Total,45506,69800,589,-24883,748287
20-Oct-20,2020-10-20,AN,Andaman and Nicobar Islands,15,10,0,5,188
20-Oct-20,2020-10-20,AP,Andhra Pradesh,3503,5144,28,-1669,33396
20-Oct-20,2020-10-20,AR,Arunachal Pradesh,135,255,1,-121,2712
20-Oct-20,2020-10-20,AS,Assam,666,1201,9,-544,26672
20-Oct-20,2020-10-20,BR,Bihar,1837,1100,8,729,11061
20-Oct-20,2020-10-20,CH,Chandigarh,57,107,1,-51,810
20-Oct-20,2020-10-20,CT,Chhattisgarh,2507,2727,50,-270,25709
20-Oct-20,2020-10-20,DL,Delhi,3579,2186,41,1352,23922
20-Oct-20,2020-10-20,DN,Dadra and Nagar Haveli and Daman and Diu,9,13,0,-4,78
20-Oct-20,2020-10-20,GA,Goa,285,361,6,-82,3201
20-Oct-20,2020-10-20,GJ,Gujarat,1126,1128,8,-10,14166
20-Oct-20,2020-10-20,HP,Himachal Pradesh,222,216,2,4,2633
20-Oct-20,2020-10-20,HR,Haryana,940,925,12,3,10079
20-Oct-20,2020-10-20,JH,Jharkhand,572,605,7,-40,6155
20-Oct-20,2020-10-20,JK,Jammu and Kashmir,589,770,9,-190,8124
20-Oct-20,2020-10-20,KA,Karnataka,6297,8500,66,-2269,103956
20-Oct-20,2020-10-20,KL,Kerala,6591,7375,24,-808,92028
20-Oct-20,2020-10-20,LA,Ladakh,48,86,1,-39,841
20-Oct-20,2020-10-20,LD,Lakshadweep,0,0,0,0,0
20-Oct-20,2020-10-20,MH,Maharashtra,8151,7429,213,509,174756
20-Oct-20,2020-10-20,ML,Meghalaya,57,105,1,-49,2020
20-Oct-20,2020-10-20,MN,Manipur,284,146,4,134,3882
20-Oct-20,2020-10-20,MP,Madhya Pradesh,975,1439,25,-489,12506
20-Oct-20,2020-10-20,MZ,Mizoram,27,12,0,15,117
20-Oct-20,2020-10-20,NL,Nagaland,67,60,0,7,1731
20-Oct-20,2020-10-20,OR,Odisha,1904,2622,16,-734,18832
20-Oct-20,2020-10-20,PB,Punjab,487,891,8,-412,4895
20-Oct-20,2020-10-20,PY,Puducherry,205,254,2,-51,4103
20-Oct-20,2020-10-20,RJ,Rajasthan,1897,2522,14,-639,20254
20-Oct-20,2020-10-20,SK,Sikkim,42,50,1,-9,347
20-Oct-20,2020-10-20,TG,Telangana,1486,1891,7,-412,20176
20-Oct-20,2020-10-20,TN,Tamil Nadu,3094,4403,47,-1356,36734
20-Oct-20,2020-10-20,TR,Tripura,135,198,0,-63,2632
20-Oct-20,2020-10-20,UN,State Unassigned,0,0,0,0,0
20-Oct-20,2020-10-20,UP,Uttar Pradesh,2289,3339,29,-1079,30416
20-Oct-20,2020-10-20,UT,Uttarakhand,241,376,13,-148,5793
20-Oct-20,2020-10-20,WB,West Bengal,4029,3382,61,586,35170
20-Oct-20,2020-10-20,_TT,Total,54348,61828,714,-8194,740093
21-Oct-20,2020-10-21,AN,Andaman and Nicobar Islands,27,11,0,16,204
21-Oct-20,2020-10-21,AP,Andhra Pradesh,3746,4739,27,-1020,32376
21-Oct-20,2020-10-21,AR,Arunachal Pradesh,134,164,0,-30,2682
21-Oct-20,2020-10-21,AS,Assam,701,1664,5,-968,25704
21-Oct-20,2020-10-21,BR,Bihar,1277,1319,8,-50,11011
21-Oct-20,2020-10-21,CH,Chandigarh,54,118,0,-64,746
21-Oct-20,2020-10-21,CT,Chhattisgarh,2360,2230,44,86,25795
21-Oct-20,2020-10-21,DL,Delhi,3686,3444,47,195,24117
21-Oct-20,2020-10-21,DN,Dadra and Nagar Haveli and Daman and Diu,13,8,0,5,83
21-Oct-20,2020-10-21,GA,Goa,308,408,2,-102,3099
21-Oct-20,2020-10-21,GJ,Gujarat,1137,1180,9,-52,14114
21-Oct-20,2020-10-21,HP,Himachal Pradesh,264,219,5,40,2673
21-Oct-20,2020-10-21,HR,Haryana,1193,1070,14,109,10188
21-Oct-20,2020-10-21,JH,Jharkhand,647,619,2,26,6181
21-Oct-20,2020-10-21,JK,Jammu and Kashmir,624,655,5,-36,8088
21-Oct-20,2020-10-21,KA,Karnataka,5872,9289,88,-3505,100451
21-Oct-20,2020-10-21,KL,Kerala,8369,6839,26,1504,93532
21-Oct-20,2020-10-21,LA,Ladakh,86,78,1,7,848
21-Oct-20,2020-10-21,LD,Lakshadweep,0,0,0,0,0
21-Oct-20,2020-10-21,MH,Maharashtra,8142,23371,180,-15409,159347
21-Oct-20,2020-10-21,ML,Meghalaya,28,177,1,-150,1870
21-Oct-20,2020-10-21,MN,Manipur,214,138,3,73,3955
21-Oct-20,2020-10-21,MP,Madhya Pradesh,1118,1222,17,-121,12385
21-Oct-20,2020-10-21,MZ,Mizoram,30,11,0,19,136
21-Oct-20,2020-10-21,NL,Nagaland,119,93,0,26,1757
21-Oct-20,2020-10-21,OR,Odisha,1931,2716,13,-798,18034
21-Oct-20,2020-10-21,PB,Punjab,498,562,23,-87,4808
21-Oct-20,2020-10-21,PY,Puducherry,170,242,3,-75,4028
21-Oct-20,2020-10-21,RJ,Rajasthan,1810,2865,14,-1069,19185
21-Oct-20,2020-10-21,SK,Sikkim,34,35,0,-1,346
21-Oct-20,2020-10-21,TG,Telangana,1579,1811,5,-237,19939
21-Oct-20,2020-10-21,TN,Tamil Nadu,3086,4301,39,-1254,35480
21-Oct-20,2020-10-21,TR,Tripura,112,265,1,-154,2478
21-Oct-20,2020-10-21,UN,State Unassigned,0,0,0,0,0
21-Oct-20,2020-10-21,UP,Uttar Pradesh,2321,3332,41,-1052,29364
21-Oct-20,2020-10-21,UT,Uttarakhand,505,770,14,-279,5514
21-Oct-20,2020-10-21,WB,West Bengal,4069,3596,64,409,35579
21-Oct-20,2020-10-21,_TT,Total,56264,79561,701,-23998,716095
22-Oct-20,2020-10-22,AN,Andaman and Nicobar Islands,16,24,1,-9,195
22-Oct-20,2020-10-22,AP,Andhra Pradesh,3620,3723,16,-119,32257
22-Oct-20,2020-10-22,AR,Arunachal Pradesh,165,208,1,-44,2638
22-Oct-20,2020-10-22,AS,Assam,508,1584,7,-1083,24621
22-Oct-20,2020-10-22,BR,Bihar,1058,985,7,66,11077
22-Oct-20,2020-10-22,CH,Chandigarh,51,82,3,-34,712
22-Oct-20,2020-10-22,CT,Chhattisgarh,2491,2996,52,-557,25238
22-Oct-20,2020-10-22,DL,Delhi,3882,2727,35,1120,25237
22-Oct-20,2020-10-22,DN,Dadra and Nagar Haveli and Daman and Diu,6,1,0,5,88
22-Oct-20,2020-10-22,GA,Goa,247,348,7,-108,2991
22-Oct-20,2020-10-22,GJ,Gujarat,1136,1201,7,-72,14042
22-Oct-20,2020-10-22,HP,Himachal Pradesh,223,238,5,-20,2653
22-Oct-20,2020-10-22,HR,Haryana,1128,1292,14,-178,10010
22-Oct-20,2020-10-22,JH,Jharkhand,549,625,8,-84,6097
22-Oct-20,2020-10-22,JK,Jammu and Kashmir,584,710,10,-136,7952
22-Oct-20,2020-10-22,KA,Karnataka,5778,13217,74,-7513,92938
22-Oct-20,2020-10-22,KL,Kerala,7482,7593,23,-134,93398
22-Oct-20,2020-10-22,LA,Ladakh,31,37,0,-6,842
22-Oct-20,2020-10-22,LD,Lakshadweep,0,0,0,0,0
22-Oct-20,2020-10-22,MH,Maharashtra,7539,16177,198,-8836,150511
22-Oct-20,2020-10-22,ML,Meghalaya,99,307,1,-209,1661
22-Oct-20,2020-10-22,MN,Manipur,345,196,3,146,4101
22-Oct-20,2020-10-22,MP,Madhya Pradesh,1045,1271,14,-240,12145
22-Oct-20,2020-10-22,MZ,Mizoram,31,1,0,30,166
22-Oct-20,2020-10-22,NL,Nagaland,157,39,0,118,1875
22-Oct-20,2020-10-22,OR,Odisha,1913,2128,15,-230,17804
22-Oct-20,2020-10-22,PB,Punjab,605,935,12,-342,4466
22-Oct-20,2020-10-22,PY,Puducherry,210,195,2,13,4041
22-Oct-20,2020-10-22,RJ,Rajasthan,1822,2654,12,-844,18341
22-Oct-20,2020-10-22,SK,Sikkim,50,48,0,2,348
22-Oct-20,2020-10-22,TG,Telangana,1456,1717,5,-266,19673
22-Oct-20,2020-10-22,TN,Tamil Nadu,3077,4314,45,-1282,34198
22-Oct-20,2020-10-22,TR,Tripura,125,239,2,-116,2362
22-Oct-20,2020-10-22,UN,State Unassigned,0,0,0,0,0
22-Oct-20,2020-10-22,UP,Uttar Pradesh,2383,2581,35,-233,29131
22-Oct-20,2020-10-22,UT,Uttarakhand,402,568,8,-174,5340
22-Oct-20,2020-10-22,WB,West Bengal,4157,3608,64,485,36064
22-Oct-20,2020-10-22,_TT,Total,54371,74569,686,-20884,695211
23-Oct-20,2020-10-23,AN,Andaman and Nicobar Islands,23,8,1,14,209
23-Oct-20,2020-10-23,AP,Andhra Pradesh,3765,4281,20,-536,31721
23-Oct-20,2020-10-23,AR,Arunachal Pradesh,68,206,1,-139,2499
23-Oct-20,2020-10-23,AS,Assam,427,2184,4,-1761,22860
23-Oct-20,2020-10-23,BR,Bihar,1093,1244,8,-159,10918
23-Oct-20,2020-10-23,CH,Chandigarh,72,85,2,-15,697
23-Oct-20,2020-10-23,CT,Chhattisgarh,2450,3010,58,-618,24620
23-Oct-20,2020-10-23,DL,Delhi,4086,3296,26,764,26001
23-Oct-20,2020-10-23,DN,Dadra and Nagar Haveli and Daman and Diu,6,3,0,3,91
23-Oct-20,2020-10-23,GA,Goa,227,390,4,-167,2824
23-Oct-20,2020-10-23,GJ,Gujarat,1112,1264,6,-158,13884
23-Oct-20,2020-10-23,HP,Himachal Pradesh,196,202,1,-7,2646
23-Oct-20,2020-10-23,HR,Haryana,1270,1180,17,73,10083
23-Oct-20,2020-10-23,JH,Jharkhand,435,499,3,-67,6030
23-Oct-20,2020-10-23,JK,Jammu and Kashmir,586,684,12,-110,7842
23-Oct-20,2020-10-23,KA,Karnataka,5356,8749,51,-3444,89494
23-Oct-20,2020-10-23,KL,Kerala,8511,6118,26,2367,95765
23-Oct-20,2020-10-23,LA,Ladakh,28,82,0,-54,788
23-Oct-20,2020-10-23,LD,Lakshadweep,0,0,0,0,0
23-Oct-20,2020-10-23,MH,Maharashtra,7347,13247,184,-6084,144427
23-Oct-20,2020-10-23,ML,Meghalaya,81,111,1,-31,1630
23-Oct-20,2020-10-23,MN,Manipur,156,169,5,-18,4083
23-Oct-20,2020-10-23,MP,Madhya Pradesh,953,1325,13,-385,11760
23-Oct-20,2020-10-23,MZ,Mizoram,18,9,0,9,175
23-Oct-20,2020-10-23,NL,Nagaland,140,101,0,39,1914
23-Oct-20,2020-10-23,OR,Odisha,1793,2377,18,-602,17202
23-Oct-20,2020-10-23,PB,Punjab,464,580,23,-139,4327
23-Oct-20,2020-10-23,PY,Puducherry,154,216,2,-64,3977
23-Oct-20,2020-10-23,RJ,Rajasthan,1815,2367,14,-566,17775
23-Oct-20,2020-10-23,SK,Sikkim,43,55,0,-12,336
23-Oct-20,2020-10-23,TG,Telangana,1421,1221,6,194,19867
23-Oct-20,2020-10-23,TN,Tamil Nadu,3057,4262,33,-1238,32960
23-Oct-20,2020-10-23,TR,Tripura,145,250,5,-110,2252
23-Oct-20,2020-10-23,UN,State Unassigned,0,0,0,0,0
23-Oct-20,2020-10-23,UP,Uttar Pradesh,2202,3025,40,-863,28268
23-Oct-20,2020-10-23,UT,Uttarakhand,288,518,11,-241,5099
23-Oct-20,2020-10-23,WB,West Bengal,4143,3676,60,407,36471
23-Oct-20,2020-10-23,_TT,Total,53931,66994,655,-13718,681493
24-Oct-20,2020-10-24,AN,Andaman and Nicobar Islands,18,23,0,-5,204
24-Oct-20,2020-10-24,AP,Andhra Pradesh,3342,3572,22,-252,31469
24-Oct-20,2020-10-24,AR,Arunachal Pradesh,66,168,0,-102,2397
24-Oct-20,2020-10-24,AS,Assam,258,2948,2,-2692,20168
24-Oct-20,2020-10-24,BR,Bihar,1054,1084,8,-38,10880
24-Oct-20,2020-10-24,CH,Chandigarh,57,78,2,-23,674
24-Oct-20,2020-10-24,CT,Chhattisgarh,2011,2677,55,-721,23899
24-Oct-20,2020-10-24,DL,Delhi,4116,3614,36,466,26467
